unit_code,market_segment,year,quarter,unit_market_activations,unit_activations,market_activations,market_contribution_to_product,product_share_in_market,product_name,unit_description,unit_detaileddescription,unit_l1_purpose,unit_l2_core_solution,unit_l3_products,market_segment_was_invalid,period_start,period_label,previous_period_activations,previous_product_share_in_market,previous_market_contribution_to_product,activation_growth_rate,product_share_change,market_contribution_change,rolling_4_period_activations,rolling_4_period_product_share,rolling_4_period_market_contribution,recent_2_period_avg_activations,previous_2_period_avg_activations,momentum_score,recent_growth,longer_term_growth,trend_score,periods_observed_total,total_historical_unit_market_activations,total_historical_unit_activations,total_historical_market_activations,global_latest_period,is_global_latest_period
30W,Non-Residential & GCs,2024,1,17,232,1210,0.07327586206896551,0.014049586776859505,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.014049586776859505,0.07327586206896551,17.0,0.014049586776859505,0.07327586206896551,17.0,0.0,2.0,1.0,1.0,1.0,10,251,2034,10570,2026-04-01,False
30W,Non-Residential & GCs,2024,2,30,247,1460,0.1214574898785425,0.02054794520547945,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-04-01,2024-Q2,17.0,0.014049586776859505,0.07327586206896551,0.7647058823529411,0.006498358428619946,0.04818162780957699,47.0,0.017298765991169477,0.09736667597375401,23.5,0.0,2.0,1.0,1.0,1.0,10,251,2034,10570,2026-04-01,False
30W,Non-Residential & GCs,2024,3,43,235,1153,0.1829787234042553,0.0372940156114484,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-07-01,2024-Q3,30.0,0.02054794520547945,0.1214574898785425,0.43333333333333335,0.016746070405968948,0.0615212335257128,90.0,0.023963849197929116,0.12590402511725443,36.5,17.0,2.1470588235294117,1.1470588235294117,1.0,1.088235294117647,10,251,2034,10570,2026-04-01,False
30W,Non-Residential & GCs,2024,4,24,168,979,0.14285714285714285,0.024514811031664963,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-10-01,2024-Q4,43.0,0.0372940156114484,0.1829787234042553,-0.4418604651162791,-0.012779204579783435,-0.040121580547112456,114.0,0.024101589656363078,0.13014230455222653,33.5,23.5,1.425531914893617,0.42553191489361697,1.0,0.6553191489361703,10,251,2034,10570,2026-04-01,False
30W,Non-Residential & GCs,2025,1,28,224,1032,0.125,0.027131782945736434,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-01-01,2025-Q1,24.0,0.024514811031664963,0.14285714285714285,0.16666666666666674,0.0026169719140714705,-0.01785714285714285,125.0,0.02737213869858231,0.14307333903498515,26.0,36.5,0.7123287671232876,-0.28767123287671237,5.0,1.8273972602739725,10,251,2034,10570,2026-04-01,False
30W,Non-Residential & GCs,2025,2,28,202,1225,0.13861386138613863,0.022857142857142857,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-04-01,2025-Q2,28.0,0.027131782945736434,0.125,0.0,-0.004274640088593577,0.013613861386138626,123.0,0.027949438111498165,0.1473624319118842,28.0,33.5,0.835820895522388,-0.16417910447761197,1.6170212765957448,0.5483010479517307,10,251,2034,10570,2026-04-01,False
30W,Non-Residential & GCs,2025,3,22,209,1030,0.10526315789473684,0.021359223300970873,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-07-01,2025-Q3,28.0,0.022857142857142857,0.13861386138613863,-0.2142857142857143,-0.0014979195561719838,-0.03335070349140179,102.0,0.02396574003387878,0.12793354053450456,25.0,26.0,0.9615384615384616,-0.038461538461538436,0.1333333333333333,0.030256410256410262,10,251,2034,10570,2026-04-01,False
30W,Non-Residential & GCs,2025,4,20,175,947,0.11428571428571428,0.021119324181626188,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-10-01,2025-Q4,22.0,0.021359223300970873,0.10526315789473684,-0.09090909090909094,-0.0002398991193446852,0.009022556390977446,98.0,0.02311686832136909,0.12079068339164743,21.0,28.0,0.75,-0.25,-0.14035087719298245,-0.20614035087719298,10,251,2034,10570,2026-04-01,False
30W,Non-Residential & GCs,2026,1,32,246,1084,0.13008130081300814,0.02952029520295203,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-01-01,2026-Q1,20.0,0.021119324181626188,0.11428571428571428,0.6000000000000001,0.00840097102132584,0.01579558652729386,102.0,0.023713996385672988,0.12206100859489948,26.0,25.0,1.04,0.040000000000000036,-0.18400000000000005,-0.049600000000000005,10,251,2034,10570,2026-04-01,False
30W,Non-Residential & GCs,2026,2,7,96,450,0.07291666666666667,0.015555555555555555,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,32.0,0.02952029520295203,0.13008130081300814,-0.78125,-0.013964739647396474,-0.05716463414634147,81.0,0.02188859956027616,0.10563670991503149,19.5,21.0,0.9285714285714286,-0.0714285714285714,-0.3414634146341463,-0.17944250871080136,10,251,2034,10570,2026-04-01,True
30W,Other,2024,2,2,247,188,0.008097165991902834,0.010638297872340425,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-04-01,2024-Q2,0.0,0.0,0.0,1.0,0.010638297872340425,0.008097165991902834,2.0,0.010638297872340425,0.008097165991902834,2.0,0.0,2.0,1.0,1.0,1.0,7,15,1343,714,2026-04-01,False
30W,Other,2024,4,1,168,62,0.005952380952380952,0.016129032258064516,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-10-01,2024-Q4,2.0,0.010638297872340425,0.008097165991902834,-0.5,0.00549073438572409,-0.002144785039521882,3.0,0.013383665065202471,0.007024773472141893,1.5,0.0,2.0,1.0,1.0,1.0,7,15,1343,714,2026-04-01,False
30W,Other,2025,2,2,202,176,0.009900990099009901,0.011363636363636364,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-04-01,2025-Q2,1.0,0.016129032258064516,0.005952380952380952,1.0,-0.004765395894428152,0.003948609146628949,5.0,0.012710322164680437,0.007983512347764564,1.5,2.0,0.75,-0.25,1.0,0.25,7,15,1343,714,2026-04-01,False
30W,Other,2025,3,5,209,98,0.023923444976076555,0.05102040816326531,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-07-01,2025-Q3,2.0,0.011363636363636364,0.009900990099009901,1.5,0.03965677179962894,0.014022454877066654,10.0,0.022287843664326654,0.011968495504842561,3.5,1.5,2.3333333333333335,1.3333333333333335,1.0,1.2000000000000002,7,15,1343,714,2026-04-01,False
30W,Other,2025,4,1,175,82,0.005714285714285714,0.012195121951219513,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-10-01,2025-Q4,5.0,0.05102040816326531,0.023923444976076555,-0.8,-0.0388252862120458,-0.01820915926179084,9.0,0.022677049684046425,0.01137277543543828,3.0,1.5,2.0,1.0,3.5,2.0,7,15,1343,714,2026-04-01,False
30W,Other,2026,1,1,246,73,0.0040650406504065045,0.0136986301369863,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-01-01,2026-Q1,1.0,0.012195121951219513,0.005714285714285714,0.0,0.001503508185766788,-0.0016492450638792098,9.0,0.02206944915377687,0.01090094035994467,1.0,3.5,0.2857142857142857,-0.7142857142857143,2.0,0.3714285714285715,7,15,1343,714,2026-04-01,False
30W,Other,2026,2,3,96,35,0.03125,0.08571428571428572,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,1.0,0.0136986301369863,0.0040650406504065045,2.0,0.07201565557729941,0.027184959349593495,10.0,0.040657111491439205,0.01623819283519219,2.0,3.0,0.6666666666666666,-0.33333333333333337,1.0,0.2,7,15,1343,714,2026-04-01,True
30W,Professional Services,2024,1,51,232,1538,0.21982758620689655,0.03315994798439532,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.03315994798439532,0.21982758620689655,51.0,0.03315994798439532,0.21982758620689655,51.0,0.0,2.0,1.0,1.0,1.0,10,395,2034,12991,2026-04-01,False
30W,Professional Services,2024,2,48,247,1628,0.19433198380566802,0.029484029484029485,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-04-01,2024-Q2,51.0,0.03315994798439532,0.21982758620689655,-0.05882352941176472,-0.0036759185003658323,-0.02549560240122853,99.0,0.0313219887342124,0.20707978500628227,49.5,0.0,2.0,1.0,1.0,1.0,10,395,2034,12991,2026-04-01,False
30W,Professional Services,2024,3,49,235,1511,0.20851063829787234,0.03242885506287227,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-07-01,2024-Q3,48.0,0.029484029484029485,0.19433198380566802,0.02083333333333326,0.0029448255788427843,0.014178654492204318,148.0,0.03169094417709902,0.207556736103479,48.5,51.0,0.9509803921568627,-0.0490196078431373,1.0,0.37058823529411766,10,395,2034,12991,2026-04-01,False
30W,Professional Services,2024,4,31,168,1077,0.18452380952380953,0.028783658310120707,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-10-01,2024-Q4,49.0,0.03242885506287227,0.20851063829787234,-0.36734693877551017,-0.0036451967527515623,-0.0239868287740628,179.0,0.030964122710354446,0.20179850445856162,40.0,49.5,0.8080808080808081,-0.19191919191919193,1.0,0.28484848484848485,10,395,2034,12991,2026-04-01,False
30W,Professional Services,2025,1,49,224,1459,0.21875,0.033584647018505824,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-01-01,2025-Q1,31.0,0.028783658310120707,0.18452380952380953,0.5806451612903225,0.004800988708385117,0.034226190476190466,177.0,0.031070297468882072,0.20152910790683748,40.0,48.5,0.8247422680412371,-0.17525773195876293,2.4705882352941178,0.8830806549423893,10,395,2034,12991,2026-04-01,False
30W,Professional Services,2025,2,33,202,1340,0.16336633663366337,0.024626865671641792,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-04-01,2025-Q2,49.0,0.033584647018505824,0.21875,-0.326530612244898,-0.008957781346864032,-0.05538366336633663,162.0,0.029856006515785148,0.1937876961138363,41.0,40.0,1.025,0.02499999999999991,0.6363636363636365,0.26954545454545453,10,395,2034,12991,2026-04-01,False
30W,Professional Services,2025,3,40,209,1275,0.19138755980861244,0.03137254901960784,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-07-01,2025-Q3,33.0,0.024626865671641792,0.16336633663366337,0.21212121212121215,0.006745683347966051,0.028021223174949067,153.0,0.02959193000496904,0.18950692649152132,36.5,40.0,0.9125,-0.08750000000000002,0.03378378378378377,-0.038986486486486505,10,395,2034,12991,2026-04-01,False
30W,Professional Services,2025,4,31,175,954,0.17714285714285713,0.03249475890985325,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-10-01,2025-Q4,40.0,0.03137254901960784,0.19138755980861244,-0.22499999999999998,0.0011222098902454042,-0.01424470266575531,153.0,0.030519705154902176,0.18766168839628325,35.5,41.0,0.8658536585365854,-0.13414634146341464,-0.14525139664804465,-0.13858836353726664,10,395,2034,12991,2026-04-01,False
30W,Professional Services,2026,1,52,246,1635,0.21138211382113822,0.031804281345565746,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-01-01,2026-Q1,31.0,0.03249475890985325,0.17714285714285713,0.6774193548387097,-0.0006904775642875005,0.034239256678281094,156.0,0.030074613736667158,0.18581971685156778,41.5,36.5,1.1369863013698631,0.13698630136986312,-0.11864406779661019,0.0347341537032738,10,395,2034,12991,2026-04-01,False
30W,Professional Services,2026,2,11,96,574,0.11458333333333333,0.01916376306620209,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,52.0,0.031804281345565746,0.21138211382113822,-0.7884615384615384,-0.012640518279363657,-0.0967987804878049,134.0,0.02870883808530723,0.17362396602648528,31.5,35.5,0.8873239436619719,-0.11267605633802813,-0.1728395061728395,-0.13674143627195268,10,395,2034,12991,2026-04-01,True
30W,Public Administration,2024,1,5,232,96,0.021551724137931036,0.052083333333333336,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.052083333333333336,0.021551724137931036,5.0,0.052083333333333336,0.021551724137931036,5.0,0.0,2.0,1.0,1.0,1.0,10,53,2034,1059,2026-04-01,False
30W,Public Administration,2024,2,6,247,127,0.024291497975708502,0.047244094488188976,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-04-01,2024-Q2,5.0,0.052083333333333336,0.021551724137931036,0.19999999999999996,-0.00483923884514436,0.0027397738377774664,11.0,0.04966371391076116,0.02292161105681977,5.5,0.0,2.0,1.0,1.0,1.0,10,53,2034,1059,2026-04-01,False
30W,Public Administration,2024,3,6,235,115,0.02553191489361702,0.05217391304347826,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-07-01,2024-Q3,6.0,0.047244094488188976,0.024291497975708502,0.0,0.004929818555289282,0.0012404169179085177,17.0,0.05050044695500019,0.023791712335752186,6.0,5.0,1.2,0.19999999999999996,1.0,0.52,10,53,2034,1059,2026-04-01,False
30W,Public Administration,2024,4,2,168,108,0.011904761904761904,0.018518518518518517,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-10-01,2024-Q4,6.0,0.05217391304347826,0.02553191489361702,-0.6666666666666667,-0.03365539452495974,-0.013627152988855116,19.0,0.042504964845879775,0.020819974728004616,4.0,5.5,0.7272727272727273,-0.2727272727272727,1.0,0.23636363636363641,10,53,2034,1059,2026-04-01,False
30W,Public Administration,2025,1,1,224,88,0.004464285714285714,0.011363636363636364,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-01-01,2025-Q1,2.0,0.018518518518518517,0.011904761904761904,-0.5,-0.0071548821548821535,-0.00744047619047619,15.0,0.03232504060345553,0.016548115122093286,1.5,6.0,0.25,-0.75,2.0,0.3500000000000001,10,53,2034,1059,2026-04-01,False
30W,Public Administration,2025,2,6,202,137,0.0297029702970297,0.043795620437956206,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-04-01,2025-Q2,1.0,0.011363636363636364,0.004464285714285714,5.0,0.03243198407431984,0.02523868458274399,15.0,0.031462922090897336,0.017900983202423587,3.5,4.0,0.875,-0.125,0.36363636363636354,0.07045454545454542,10,53,2034,1059,2026-04-01,False
30W,Public Administration,2025,3,7,209,105,0.03349282296650718,0.06666666666666667,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-07-01,2025-Q3,6.0,0.043795620437956206,0.0297029702970297,0.16666666666666674,0.02287104622871046,0.0037898526694774767,16.0,0.03508611049669444,0.019891210220646126,6.5,1.5,4.333333333333333,3.333333333333333,-0.05882352941176472,1.976470588235294,10,53,2034,1059,2026-04-01,False
30W,Public Administration,2025,4,5,175,104,0.02857142857142857,0.04807692307692308,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-10-01,2025-Q4,7.0,0.06666666666666667,0.03349282296650718,-0.2857142857142857,-0.018589743589743586,-0.004921394395078608,19.0,0.04247571163629558,0.02405787688731279,6.0,3.5,1.7142857142857142,0.7142857142857142,0.0,0.4285714285714285,10,53,2034,1059,2026-04-01,False
30W,Public Administration,2026,1,8,246,123,0.032520325203252036,0.06504065040650407,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-01-01,2026-Q1,5.0,0.04807692307692308,0.02857142857142857,0.6000000000000001,0.016963727329580992,0.003948896631823465,26.0,0.05589496514701251,0.031071886759554374,6.5,6.5,1.0,0.0,0.7333333333333334,0.2933333333333334,10,53,2034,1059,2026-04-01,False
30W,Public Administration,2026,2,7,96,56,0.07291666666666667,0.125,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,8.0,0.06504065040650407,0.032520325203252036,-0.125,0.05995934959349593,0.040396341463414635,27.0,0.07619606003752345,0.04187531085196361,7.5,6.0,1.25,0.25,0.8,0.4700000000000001,10,53,2034,1059,2026-04-01,True
30W,Retail & Wholesale Trade,2024,1,24,232,614,0.10344827586206896,0.03908794788273615,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.03908794788273615,0.10344827586206896,24.0,0.03908794788273615,0.10344827586206896,24.0,0.0,2.0,1.0,1.0,1.0,10,139,2034,4608,2026-04-01,False
30W,Retail & Wholesale Trade,2024,2,9,247,554,0.03643724696356275,0.016245487364620937,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-04-01,2024-Q2,24.0,0.03908794788273615,0.10344827586206896,-0.625,-0.022842460518115216,-0.06701102889850621,33.0,0.027666717623678547,0.06994276141281586,16.5,0.0,2.0,1.0,1.0,1.0,10,139,2034,4608,2026-04-01,False
